Title,Author,Year,Month,IsReport,URL,Tags
Listen to a Prophet’s Voice,Ezra Taft Benson,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/listen-to-a-prophets-voice,["prophets"+"joseph smith"+"commandments"+"restoration"]
“I Know That My Redeemer Lives”,Bruce R. McConkie,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/i-know-that-my-redeemer-lives,["dedication"+"testimony"]
How to Gain a Testimony,Loren C. Dunn,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/how-to-gain-a-testimony,["testimony"]
“We Thank Thee+ O God+ for a Prophet”,Spencer W. Kimball,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/we-thank-thee-o-god-for-a-prophet,["church leaders"+"prophets"]
“Having Been Born of Goodly Parents”,S. Dilworth Young,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/having-been-born-of-goodly-parents,["family history"]
Becoming a Somebody,John H. Vandenberg,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/becoming-a-somebody,["repentance"+"faith"+"time management"+"ordinances"]
We Have Made Covenants with the Lord,ElRay L. Christiansen,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/we-have-made-covenants-with-the-lord,["covenants"+"commandments"]
The Saints Securely Dwell,Boyd K. Packer,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/the-saints-securely-dwell,["home teaching"]
The Solemn Assembly Sustaining of Church Officers,N. Eldon Tanner,1972,10,T,https://www.churchofjesuschrist.org/study/general-conference/1972/10/media/session_1_talk_1/1510547124001,[]
“Strengthen Thy Brethren”,Paul H. Dunn,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/strengthen-thy-brethren,["teaching"+"fellowshipping"]
“An Instrument in the Hands of the Lord”,Rex D. Pinegar,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/an-instrument-in-the-hands-of-the-lord,["service"]
Entrance into the Kingdom of God,Bernard P. Brockbank,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/entrance-into-the-kingdom-of-god,["obedience"+"repentance"+"plan of salvation"]
Pollution of the Mind,Robert L. Simpson,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/pollution-of-the-mind,["media"]
Spiritual Famine,Howard W. Hunter,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/spiritual-famine,["spirituality"+"church organization"+"restoration"+"religion"]
Strange Creeds of Christendom,LeGrand Richards,1972,10,F,https://www.churchofjesuschrist.org/study/general-conference/1972/10/strange-creeds-of-christendom,["authority"+"jesus christ"+"plan of salvation"]
The Constant Exercise of Our Faith,O. Leslie Stone,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-constant-exercise-of-our-faith,["faith"]
“Stand Ye in Holy Places”,Harold B. Lee,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/stand-ye-in-holy-places,["repentance"+"compassion"+"forgiveness"]
Success—A Journey or a Destination?,Hartman Rector+ Jr.,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/success-a-journey-or-a-destination,["joy"+"children"]
The Path to Eternal Glory,Delbert L. Stapley,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-path-to-eternal-glory,["obedience"+"spirituality"]
When I Read+ I Am There,S. Dilworth Young,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/when-i-read-i-am-there,["jesus christ"]
“This Is My Gospel”,Howard W. Hunter,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/this-is-my-gospel,["jesus christ"+"plan of salvation"]
Follow the Leadership of the Church,Harold B. Lee,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/follow-the-leadership-of-the-church,["youth"+"priesthood"]
Share the Unsearchable Riches of Christ,Rex D. Pinegar,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/share-the-unsearchable-riches-of-christ,["missionary work"]
The Worth of Souls Is Great!,Paul H. Dunn,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-worth-of-souls-is-great,["individual worth"+"teaching"]
“Watchman+ Warn the Wicked”,Ezra Taft Benson,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/watchman-warn-the-wicked,["youth"+"prayer"+"freedom"+"values"+"standards"+"patriotism"]
A Second Witness for Christ,Loren C. Dunn,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/a-second-witness-for-christ,["book of mormon"+"restoration"+"resurrection"]
Youth’s Opportunity to Serve,Robert L. Backman,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/youths-opportunity-to-serve,["youth"+"leadership"+"priesthood"]
What Is a Living Prophet?,A. Theodore Tuttle,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/what-is-a-living-prophet,["prophets"]
Yellow Canaries with Gray on Their Wings,Thomas S. Monson,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/yellow-canaries-with-gray-on-their-wings,["individual worth"+"sin"]
Consider Your Ways,L. Tom Perry,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/consider-your-ways,["repentance"+"home"+"holy ghost"+"family"]
“And Always Remember Him”,Henry D. Taylor,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/and-always-remember-him,["sacrament"]
The True Strength of the Church,Gordon B. Hinckley,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-true-strength-of-the-church,["self-control"+"testimony"]
Hold Up Your Hands,Sterling W. Sill,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/hold-up-your-hands,["service"+"covenants"]
The Aaronic Priesthood MIA,Victor L. Brown,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-aaronic-priesthood-mia,["youth"+"priesthood"]
Priesthood Responsibilities,N. Eldon Tanner,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/priesthood-responsibilities,["priesthood"]
Magnifying One’s Calling in the Priesthood,Marion G. Romney,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/magnifying-ones-calling-in-the-priesthood,["priesthood"]
What Manner of Men?“As I Am”,Marion D. Hanks,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/what-manner-of-men-as-i-am,["love"+"compassion"+"charity"]
“Now Abideth Faith+ Hope+ and Charity”,Vaughn J. Featherstone,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/now-abideth-faith-hope-and-charity,["welfare"+"charity"]
Reaching the One,James E. Faust,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/reaching-the-one,["youth"+"priesthood"]
Church Audit Committee Report,Wilford G. Edling,1973,04,T,https://www.churchofjesuschrist.org/study/general-conference/1973/04/media/session_2_talk_2/1789687202001,[]
Strengthen the Stakes of Zion,Harold B. Lee,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/strengthen-the-stakes-of-zion,["zion"+"church organization"]
The Agency of Man,John H. Vandenberg,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-agency-of-man,["faith"+"agency"]
The Continuing Power of the Holy Ghost,Franklin D. Richards,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-continuing-power-of-the-holy-ghost,["holy ghost"]
The Rock of Revelation,Joseph Anderson,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-rock-of-revelation,["spirituality"]
Salvation Comes through the Church,Mark E. Petersen,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/salvation-comes-through-the-church,["plan of salvation"+"apostasy"]
Sustaining of Church Officers,N. Eldon Tanner,1973,04,T,https://www.churchofjesuschrist.org/study/general-conference/1973/04/media/session_2_talk_3/1789687203001,[]
He Has Sent His Messenger to Prepare the Way,LeGrand Richards,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/he-has-sent-his-messenger-to-prepare-the-way,["missionary work"+"restoration"]
Statistical Report 1972,Francis M. Gibbons,1973,04,T,https://www.churchofjesuschrist.org/study/general-conference/1973/04/media/session_2_talk_1/1789687201001,[]
The Family Influence,Spencer W. Kimball,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/the-family-influence,["prayer"]
Behold Your Little Ones,Boyd K. Packer,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/behold-your-little-ones,["death"+"plan of salvation"+"children"]
Man—A Child of God,Marion G. Romney,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/man-a-child-of-god,["plan of salvation"]
Upon Judea’s Plains,Bruce R. McConkie,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/upon-judeas-plains,["teaching"+"plan of salvation"]
“Go+ and Do Thou Likewise”,Robert L. Simpson,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/go-and-do-thou-likewise,["brotherhood"+"love"]
Power of Evil,David B. Haight,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/power-of-evil,["satan"+"home"+"commandments"]
In His Strength,Marvin J. Ashton,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/in-his-strength,["individual worth"+"teaching"]
“Thou Mayest Choose for Thyself”,N. Eldon Tanner,1973,04,F,https://www.churchofjesuschrist.org/study/general-conference/1973/04/thou-mayest-choose-for-thyself,["obedience"+"media"+"morality"+"agency"]
“Behold Thy Mother”,Thomas S. Monson,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/behold-thy-mother,["motherhood"+"love"+"respect"]
No Greater Honor:The Woman’s Role,N. Eldon Tanner,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/no-greater-honor-the-womans-role,["home"+"family"+"women"]
“Think on These Things”,Bruce R. McConkie,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/think-on-these-things,["obedience"+"spirituality"]
Our Fundamental Obligation:The Priesthood,Robert L. Simpson,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/our-fundamental-obligation-the-priesthood,["joseph smith"+"responsibility"+"priesthood"]
The Need for Total Commitment,Theodore M. Burton,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-need-for-total-commitment,["attitude"+"commitment"]
The Witnesses of Christ,S. Dilworth Young,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-witnesses-of-christ,["truth"+"jesus christ"+"plan of salvation"]
Opposition in Order to Strengthen Us,Eldred G. Smith,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/opposition-in-order-to-strengthen-us,["temptation"+"plan of salvation"]
Closing Remarks,Harold B. Lee,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/closing-remarks,["obedience"+"prophets"+"repentance"+"commandments"+"prophecy"]
Adversity and Prayer,H. Burke Peterson,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/adversity-and-prayer,["prayer"+"adversity"]
Understanding Who We Are Brings Sel,Harold B. Lee,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/understanding-who-we-are-brings-self-respect,["truth"+"morality"+"standards"+"self-esteem"+"agency"+"spirituality"]
Love and Forgive One Another,O. Leslie Stone,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/love-and-forgive-one-another,["obedience"+"love"]
The Sustaining of Church Officers,N. Eldon Tanner,1973,10,T,https://www.churchofjesuschrist.org/study/general-conference/1973/10/media/session_4_talk_1/1811132848001,[]
Thou Shalt Love Thy Wife with All Thy Heart,Henry D. Taylor,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/thou-shalt-love-thy-wife-with-all-thy-heart,["marriage"+"love"]
Revealed Truths of the Gospel,LeGrand Richards,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/revealed-truths-of-the-gospel,["marriage"+"family"]
There Is Need for Repentance,ElRay L. Christiansen,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/there-is-need-for-repentance,["temptation"+"repentance"]
The Role of Fathers,A. Theodore Tuttle,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-role-of-fathers,["priesthood"+"fatherhood"+"discipline"]
Become Rich toward God,Rex D. Pinegar,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/become-rich-toward-god,["wealth"+"charity"+"testimony"]
“The Gospel of Jesus Christ Is the Golden Door”,Vaughn J. Featherstone,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-gospel-of-jesus-christ-is-the-golden-door,["welfare"+"work"]
God’s Way to Eternal Life,Bernard P. Brockbank,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/gods-way-to-eternal-life,["truth"+"plan of salvation"+"spirituality"]
“We Thank Thee+ O God+ for a Prophet”,Gordon B. Hinckley,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/we-thank-thee-o-god-for-a-prophet,["compassion"+"missionary work"]
Of the World or of the Kingdom?,Howard W. Hunter,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/of-the-world-or-of-the-kingdom,["worldliness"+"kingdom of god"]
The Rewards+ the Blessings+ the Promises,Spencer W. Kimball,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/the-rewards-the-blessings-the-promises,["covenants"]
Obedience,N. Eldon Tanner,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/obedience,["obedience"+"commitment"+"priesthood"]
Church Welfare—Some Fundamentals,Marion G. Romney,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/church-welfare-some-fundamentals,["welfare"+"jesus christ"+"charity"+"consecration"+"work"]
You Shall Receive the Spirit,Hartman Rector+ Jr.,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/you-shall-receive-the-spirit,["authority"+"obedience"+"love"+"spirituality"]
Happiness Is Having a Father Who Cares,James E. Faust,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/happiness-is-having-a-father-who-cares,["family"+"priesthood"+"fatherhood"]
President Harold B. Lee’s General Priesthood Address,Harold B. Lee,1973,10,F,https://www.churchofjesuschrist.org/study/general-conference/1973/10/president-harold-b-lees-general-priesthood-address,["marriage"+"obedience"+"repentance"+"youth"+"responsibility"+"family"+"priesthood"+"spirituality"]
